Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,15190,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,15190,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,15190,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,17273,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,17273,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,15180,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,19223,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,19515,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,19757,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,18119,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,17500,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,19048,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,20714,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,21333,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,19048,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,20381,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,21311,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,21728,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,22414,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,21994,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,22581,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,22416,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,22482,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,22400,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,19056,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,18824,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,19029,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,19364,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,17143,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,17143,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,19000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,22941,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,19429,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,22222,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,25000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,20000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,28741,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,29931,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,23744,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,30313,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,33750,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,32471,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,32211,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,32250,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,32308,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,32000,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,24390,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,24980,Fc,Calculated data
QC,Crops,2,Afghanistan,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,24409,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,6000,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,11000,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,10000,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,19810,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,35580,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,43352,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,46395,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,44084,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,50047,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,48725,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,46532,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,47042,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,39810,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,35903,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,42375,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,33886,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,27973,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,25279,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,23963,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,20947,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,22249,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,22808,Fc,Calculated data
QC,Crops,52,Azerbaijan,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,24646,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,17005,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,15302,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,17690,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,17070,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,16827,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,15827,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,16944,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,17466,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,17459,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,16862,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,16022,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,15716,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,18083,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,17289,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,18531,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,17839,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,19398,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,19385,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,18809,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,20197,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,19545,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,20145,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,22345,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,21454,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,21693,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,21783,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,22399,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,22805,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,25562,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,25661,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,26592,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,26893,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,27185,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,25328,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,26527,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,27629,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,27431,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,29358,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,32139,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,34836,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,34020,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,34902,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,35768,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,35359,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,37814,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,38541,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,40833,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,41441,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,42404,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,43422,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,43917,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,44206,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,45317,Fc,Calculated data
QC,Crops,16,Bangladesh,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,46226,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,20500,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,20172,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,20000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,21560,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,19375,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,18000,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,17568,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,16574,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,16538,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,20976,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,12712,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,13472,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,14656,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,16071,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,16667,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,16547,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,17221,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,17929,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,18546,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,17038,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,17391,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,19987,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,22871,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,28816,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,26896,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,27461,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,27043,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,39983,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,27993,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2010,2010,hg/ha,31400,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2011,2011,hg/ha,32382,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2012,2012,hg/ha,36893,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2013,2013,hg/ha,36985,Fc,Calculated data
QC,Crops,18,Bhutan,5419,Yield,27,"Rice, paddy",2014,2014,hg/ha,37635,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1961,1961,hg/ha,17306,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1962,1962,hg/ha,18527,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1963,1963,hg/ha,13711,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1964,1964,hg/ha,13235,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1965,1965,hg/ha,11737,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1966,1966,hg/ha,13922,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1967,1967,hg/ha,15871,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1968,1968,hg/ha,15868,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1969,1969,hg/ha,18581,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1970,1970,hg/ha,19621,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1971,1971,hg/ha,16024,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1972,1972,hg/ha,16175,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1973,1973,hg/ha,24251,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1974,1974,hg/ha,29040,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1975,1975,hg/ha,27178,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1976,1976,hg/ha,19647,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1977,1977,hg/ha,15034,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1978,1978,hg/ha,15917,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1979,1979,hg/ha,21759,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1980,1980,hg/ha,13797,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1981,1981,hg/ha,13643,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1982,1982,hg/ha,14825,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1983,1983,hg/ha,15797,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1984,1984,hg/ha,15571,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1985,1985,hg/ha,12394,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1986,1986,hg/ha,21359,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1987,1987,hg/ha,10630,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1988,1988,hg/ha,21685,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1989,1989,hg/ha,22286,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1990,1990,hg/ha,15500,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1991,1991,hg/ha,16000,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1992,1992,hg/ha,12333,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1993,1993,hg/ha,22571,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1994,1994,hg/ha,16702,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1995,1995,hg/ha,16387,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1996,1996,hg/ha,16519,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1997,1997,hg/ha,12862,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1998,1998,hg/ha,10840,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",1999,1999,hg/ha,5263,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2000,2000,hg/ha,6500,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2001,2001,hg/ha,7292,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2002,2002,hg/ha,7294,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2003,2003,hg/ha,7928,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2004,2004,hg/ha,8190,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2005,2005,hg/ha,8728,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2006,2006,hg/ha,8091,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2007,2007,hg/ha,7255,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2008,2008,hg/ha,7008,Fc,Calculated data
QC,Crops,26,Brunei Darussalam,5419,Yield,27,"Rice, paddy",2009,2009,hg/ha,5147,Fc,Calculated data
